Date,Product,Quantity,Price,Customer
2023-12-23,Product_6,3,97.77838605287984,Customer_78
2023-12-18,Product_10,6,50.90762132656104,Customer_34
2023-06-04,Product_10,6,10.241942856099834,Customer_29
2023-09-23,Product_1,3,34.62772954507423,Customer_74
2023-10-02,Product_5,4,59.83668884679914,Customer_71
2023-09-22,Product_4,7,48.169730581009425,Customer_19
2023-10-10,Product_9,8,19.248940303398918,Customer_23
2023-07-13,Product_4,10,77.68136112288933,Customer_49
2023-07-04,Product_6,1,29.0745716782688,Customer_78
2023-12-17,Product_9,3,47.271114544093926,Customer_15
2023-04-17,Product_1,1,65.15019097946407,Customer_7
2023-09-02,Product_6,9,99.41872320948215,Customer_71
2023-12-14,Product_4,1,55.08627066671539,Customer_73
2023-02-27,Product_7,1,49.91736755758016,Customer_32
2023-07-02,Product_3,8,47.40695953973564,Customer_78
2023-10-28,Product_7,4,42.4010998971249,Customer_52
2023-02-10,Product_9,5,37.02730296157334,Customer_43
2023-07-23,Product_10,8,78.62072116876868,Customer_55
2023-07-10,Product_1,9,20.245800167222683,Customer_7
2023-01-19,Product_2,9,35.41489150803315,Customer_44
2023-05-15,Product_5,1,40.45508749181046,Customer_81
2023-10-02,Product_10,1,18.13454114329579,Customer_60
2023-11-18,Product_8,7,54.80726479384042,Customer_57
2023-06-19,Product_9,10,59.01468203388127,Customer_38
2023-07-03,Product_4,7,41.31254110276799,Customer_1
2023-05-05,Product_3,6,45.46293470178993,Customer_71
2023-06-24,Product_2,6,80.60540174772595,Customer_12
2023-01-02,Product_9,4,65.5095227218124,Customer_74
2023-04-13,Product_7,9,70.42931046517947,Customer_75
2023-03-10,Product_5,2,99.13317384484459,Customer_99
2023-11-25,Product_1,3,62.642957504185226,Customer_64
2023-04-23,Product_5,2,81.31325685329115,Customer_92
2023-01-08,Product_5,9,51.918326016340224,Customer_34
2023-02-21,Product_5,1,15.909040763801686,Customer_33
2023-10-27,Product_9,9,81.61239749068869,Customer_13
2023-03-24,Product_4,3,51.35602849723215,Customer_72
2023-09-26,Product_10,6,16.925489159536262,Customer_34
2023-01-19,Product_7,4,17.008075508266707,Customer_88
2023-09-05,Product_1,8,57.56623377522581,Customer_6
2023-02-03,Product_8,6,61.77849387929492,Customer_40
2023-06-13,Product_3,8,80.27100863740166,Customer_60
2023-04-14,Product_8,5,78.85373464884039,Customer_67
2023-04-03,Product_2,1,61.441469868045324,Customer_5
2023-11-22,Product_8,9,63.30057202287755,Customer_77
2023-06-22,Product_7,10,25.33271901360423,Customer_13
2023-07-14,Product_1,2,92.1438959745389,Customer_43
2023-01-10,Product_3,3,65.60545107360801,Customer_22
2023-05-14,Product_1,4,80.95202250765895,Customer_81
2023-07-24,Product_4,2,21.22834767787083,Customer_27
2023-03-12,Product_2,2,59.17903601246315,Customer_5
2023-06-16,Product_5,7,58.96547096012087,Customer_58
2023-05-25,Product_9,5,77.74984497433496,Customer_83
2023-07-18,Product_6,9,79.08410112490022,Customer_51
2023-04-25,Product_4,1,20.002983936573276,Customer_53
2023-10-27,Product_2,10,82.75300950304238,Customer_87
2023-05-13,Product_10,2,51.087775865411764,Customer_69
2023-03-27,Product_3,5,75.21160215890636,Customer_11
2023-04-05,Product_5,2,24.460609894695544,Customer_60
2023-08-05,Product_4,2,54.393592110824365,Customer_68
2023-08-09,Product_10,8,86.85085212776464,Customer_56
2023-03-05,Product_4,10,88.78716680856166,Customer_28
2023-02-05,Product_4,3,26.21121613471685,Customer_65
2023-11-20,Product_6,2,40.85182656183248,Customer_83
2023-01-14,Product_4,5,83.94876919328325,Customer_6
2023-02-23,Product_8,9,25.031153982154756,Customer_81
2023-08-01,Product_4,8,89.07992695074736,Customer_89
2023-11-07,Product_3,2,70.20445094400793,Customer_10
2023-11-28,Product_9,5,34.711057697061186,Customer_88
2023-06-23,Product_5,5,22.753881425974424,Customer_70
2023-04-21,Product_10,5,13.91337260801263,Customer_33
2023-10-21,Product_8,8,73.51283022394679,Customer_35
2023-10-28,Product_7,8,63.60570387258205,Customer_20
2023-01-02,Product_9,1,84.76248743816598,Customer_100
2023-10-28,Product_8,5,88.61643589975152,Customer_71
2023-07-03,Product_8,7,90.60771346555984,Customer_51
2023-06-17,Product_3,10,20.275960463518096,Customer_55
2023-11-07,Product_5,3,12.776118887193292,Customer_7
2023-04-23,Product_6,5,94.52877535619689,Customer_17
2023-10-28,Product_2,5,90.80918793338022,Customer_50
2023-02-26,Product_2,5,54.61253143252254,Customer_39
2023-11-15,Product_3,6,43.97556972035814,Customer_93
2023-03-11,Product_8,3,77.94132372622487,Customer_3
2023-09-03,Product_4,4,16.431034029562262,Customer_35
2023-05-03,Product_3,4,56.32791294457645,Customer_34
2023-09-09,Product_3,9,27.11813758651075,Customer_25
2023-09-23,Product_5,3,99.26686537973227,Customer_85
2023-12-13,Product_9,4,41.6269087407441,Customer_62
2023-04-24,Product_6,6,72.0094184341828,Customer_89
2023-12-05,Product_5,5,95.42345176500332,Customer_4
2023-02-19,Product_8,1,63.52188698560177,Customer_61
2023-09-15,Product_8,10,27.823457195778023,Customer_39
2023-07-20,Product_6,1,27.73653103082243,Customer_11
2023-10-02,Product_1,5,65.61682941028342,Customer_13
2023-07-13,Product_10,3,16.230818322394104,Customer_76
2023-08-28,Product_7,3,74.70063655845951,Customer_86
2023-10-11,Product_6,2,45.05358533635075,Customer_39
2023-02-09,Product_8,1,58.61075048796699,Customer_43
2023-09-28,Product_3,1,85.9930784813533,Customer_85
2023-05-01,Product_1,7,92.58990840421521,Customer_95
2023-08-20,Product_2,7,47.00443601411287,Customer_45
2023-09-23,Product_7,9,71.0974007148869,Customer_98
2023-12-26,Product_7,7,74.95035193194067,Customer_50
2023-03-16,Product_9,7,23.263774208062678,Customer_30
2023-04-04,Product_6,3,95.5920935188148,Customer_65
2023-12-20,Product_3,10,15.459232069821383,Customer_63
2023-04-07,Product_2,2,49.4383676876886,Customer_42
2023-08-20,Product_4,1,31.175568298369015,Customer_84
2023-02-09,Product_7,2,67.92277260505341,Customer_11
2023-12-16,Product_2,8,63.99705875282151,Customer_53
2023-02-06,Product_9,9,30.66108809959987,Customer_24
2023-03-03,Product_8,6,37.880170923440154,Customer_79
2023-07-10,Product_6,4,22.71641138483472,Customer_66
2023-01-06,Product_9,4,81.14455006688229,Customer_64
2023-07-10,Product_7,4,50.44945800454772,Customer_14
2023-03-19,Product_4,7,37.444689689019526,Customer_82
2023-09-10,Product_1,6,72.39964387421178,Customer_56
2023-06-26,Product_8,3,19.59676675782009,Customer_47
2023-08-19,Product_6,10,14.272253101030993,Customer_84
2023-07-25,Product_10,2,22.630414720828647,Customer_54
2023-10-03,Product_6,8,59.69326533249032,Customer_81
2023-09-25,Product_9,6,98.58656930816517,Customer_65
2023-09-02,Product_3,8,18.308125904935707,Customer_65
2023-04-06,Product_4,7,32.49824021750871,Customer_75
2023-11-16,Product_2,7,28.220499375874052,Customer_54
2023-09-14,Product_5,7,33.852715331004696,Customer_8
2023-12-05,Product_4,9,76.55609221219899,Customer_78
2023-05-24,Product_7,5,29.93405809427166,Customer_92
2023-11-09,Product_1,4,67.66906835904989,Customer_16
2023-01-27,Product_4,9,29.65673523793376,Customer_43
2023-10-01,Product_9,1,92.72701057353711,Customer_51
2023-02-07,Product_4,6,77.6090789863172,Customer_29
2023-03-18,Product_4,5,81.8164653267871,Customer_98
2023-02-01,Product_5,10,64.37346838867082,Customer_20
2023-03-24,Product_5,10,59.11702988199403,Customer_28
2023-12-18,Product_5,1,62.57773226516811,Customer_88
2023-01-07,Product_9,3,29.86981119960377,Customer_40
2023-04-09,Product_1,7,98.81639610313613,Customer_22
2023-12-08,Product_3,7,32.78678839580748,Customer_89
2023-08-02,Product_8,6,28.21981747930811,Customer_32
2023-05-09,Product_3,5,17.502825107344265,Customer_7
2023-06-08,Product_5,3,95.9281738276263,Customer_53
2023-09-21,Product_4,9,53.564612732982226,Customer_59
2023-06-08,Product_8,4,12.666004781752893,Customer_67
2023-08-06,Product_3,7,12.138617435422857,Customer_69
2023-12-27,Product_9,7,51.60129702955407,Customer_10
2023-01-11,Product_6,6,99.75152484965594,Customer_58
2023-11-10,Product_1,9,47.73305516481927,Customer_39
2023-11-04,Product_1,6,14.948445526424873,Customer_34
2023-07-28,Product_6,10,55.433642000956176,Customer_44
2023-02-18,Product_2,2,36.12553816494663,Customer_55
2023-03-24,Product_10,5,55.89447311647344,Customer_84
2023-08-15,Product_5,6,20.52166582149765,Customer_65
2023-04-14,Product_9,4,57.46627624556145,Customer_38
2023-07-15,Product_9,8,50.23374385096935,Customer_40
2023-08-14,Product_4,8,74.89825878240693,Customer_76
2023-10-08,Product_8,7,52.84690585967972,Customer_55
2023-01-09,Product_7,5,89.11540895739101,Customer_22
2023-08-27,Product_7,4,20.304088478608687,Customer_28
2023-10-28,Product_5,8,51.926202859081876,Customer_29
2023-05-09,Product_1,3,76.01468589891898,Customer_39
2023-06-06,Product_7,6,27.76098282899312,Customer_43
2023-12-14,Product_5,10,37.089126433364065,Customer_97
2023-10-27,Product_7,4,32.08755730342513,Customer_35
2023-12-26,Product_10,5,86.52191051413168,Customer_74
2023-01-01,Product_4,6,84.82777311590878,Customer_5
2023-03-17,Product_7,4,90.73002762543331,Customer_68
2023-02-16,Product_10,10,92.95706658661409,Customer_42
2023-05-16,Product_3,3,79.8171350845474,Customer_10
2023-11-08,Product_10,1,93.72025988842908,Customer_61
2023-10-08,Product_1,3,44.58531243066551,Customer_48
2023-03-02,Product_3,6,52.083266128933545,Customer_14
2023-10-02,Product_4,1,93.39076966667032,Customer_55
2023-11-14,Product_3,2,46.44317737193033,Customer_94
2023-05-20,Product_2,2,43.49292368164207,Customer_76
2023-10-12,Product_6,5,74.04026673166437,Customer_34
2023-07-08,Product_8,7,89.20674054481691,Customer_5
2023-01-23,Product_6,4,38.22565021442102,Customer_19
2023-12-28,Product_9,6,42.313620112037846,Customer_47
2023-03-12,Product_5,3,26.309016543589976,Customer_98
2023-08-07,Product_1,7,51.50293988986186,Customer_68
2023-06-25,Product_5,6,86.6172781908582,Customer_33
2023-01-24,Product_2,10,19.77364934253285,Customer_3
2023-06-24,Product_3,1,80.46621737390967,Customer_14
2023-12-18,Product_8,7,99.04643256579575,Customer_10
2023-01-13,Product_9,2,32.75865288347761,Customer_75
2023-08-07,Product_9,4,91.17253279389737,Customer_96
2023-11-23,Product_8,8,31.8086945182707,Customer_46
2023-05-21,Product_3,1,85.71344647820548,Customer_77
2023-12-09,Product_6,3,17.025575318156484,Customer_35
2023-02-04,Product_1,9,31.41870069871003,Customer_79
2023-01-02,Product_4,9,13.738805234999358,Customer_68
2023-04-08,Product_3,3,84.35402047697782,Customer_36
2023-03-27,Product_2,5,42.68289299383141,Customer_77
2023-05-22,Product_5,7,76.63402743530801,Customer_3
2023-06-01,Product_7,4,89.63868135671403,Customer_68
2023-06-22,Product_4,10,61.53827637234344,Customer_79
2023-02-03,Product_7,4,48.669389200795635,Customer_94
2023-04-07,Product_3,8,58.1792509113467,Customer_28
2023-03-11,Product_7,8,95.1315761147902,Customer_50
2023-06-16,Product_5,8,35.626679699556554,Customer_92
2023-03-06,Product_10,3,68.81848284316747,Customer_10
2023-02-02,Product_8,5,22.26976202682806,Customer_53
2023-01-03,Product_8,4,13.66396738822714,Customer_27
2023-09-11,Product_3,2,59.16103568524708,Customer_36
2023-02-10,Product_9,7,25.910627378700475,Customer_46
2023-10-19,Product_5,10,97.1192292362685,Customer_75
2023-07-15,Product_6,1,10.417110986276054,Customer_34
2023-12-25,Product_9,7,89.87318804803802,Customer_18
2023-01-08,Product_2,9,19.280895329682146,Customer_5
2023-09-07,Product_5,10,83.3707830397836,Customer_39
2023-06-07,Product_2,6,28.389607244066337,Customer_95
2023-07-06,Product_7,2,70.7102445220898,Customer_41
2023-08-02,Product_8,5,51.12421668161511,Customer_67
2023-05-16,Product_5,1,69.26914587198709,Customer_45
2023-05-07,Product_6,1,31.641040802393153,Customer_21
2023-12-20,Product_1,3,42.03623526190227,Customer_24
2023-10-22,Product_9,7,45.09610411095794,Customer_82
2023-06-10,Product_5,6,98.85069295437759,Customer_37
2023-06-23,Product_10,8,95.49449723257726,Customer_35
2023-07-07,Product_6,8,33.89926102865545,Customer_5
2023-08-03,Product_10,9,98.4894113475792,Customer_92
2023-11-24,Product_3,7,14.047927382351805,Customer_95
2023-10-01,Product_5,6,70.91485660270435,Customer_35
2023-03-11,Product_3,9,66.44687097150724,Customer_90
2023-05-25,Product_1,1,72.23041388065926,Customer_87
2023-08-21,Product_7,9,87.71220828680606,Customer_73
2023-03-11,Product_8,7,23.449747719684495,Customer_3
2023-07-12,Product_1,6,92.80182644132651,Customer_39
2023-02-23,Product_4,1,36.203609201697745,Customer_70
2023-10-15,Product_10,8,55.68700648769723,Customer_95
2023-04-07,Product_4,5,23.690351830282406,Customer_49
2023-11-08,Product_5,3,88.98910674446573,Customer_58
2023-02-20,Product_4,3,60.81944512216606,Customer_48
2023-04-22,Product_10,3,94.96557192726175,Customer_88
2023-11-06,Product_10,8,14.598366043842972,Customer_36
2023-08-04,Product_9,8,57.62960911493189,Customer_69
2023-09-19,Product_4,10,79.82860431102819,Customer_100
2023-07-09,Product_1,1,27.12430472355645,Customer_53
2023-02-02,Product_5,7,48.361818585425716,Customer_52
2023-02-20,Product_4,1,49.851931464663124,Customer_92
2023-08-10,Product_7,10,24.470770468384455,Customer_73
2023-02-24,Product_10,5,69.91498098875404,Customer_49
2023-11-23,Product_2,10,18.55695218879216,Customer_13
2023-09-03,Product_2,2,60.11233606832486,Customer_29
2023-11-08,Product_9,5,56.1980962542681,Customer_88
2023-02-11,Product_1,2,99.94152088313955,Customer_60
2023-02-17,Product_5,2,54.13035390276894,Customer_29
2023-11-11,Product_6,2,21.200983346054777,Customer_18
2023-10-10,Product_10,5,75.39811572158769,Customer_16
2023-01-08,Product_6,10,41.96912205432652,Customer_89
2023-03-01,Product_9,9,63.69283369249389,Customer_79
2023-09-26,Product_2,3,70.04154396507323,Customer_34
2023-06-22,Product_10,2,25.732571592772658,Customer_20
2023-01-24,Product_9,2,35.86343651441772,Customer_29
2023-02-21,Product_6,7,43.69708579870313,Customer_78
2023-11-23,Product_6,7,76.65210410098176,Customer_32
2023-01-28,Product_6,8,65.96260612932457,Customer_96
2023-08-18,Product_2,1,95.32456193507528,Customer_53
2023-03-09,Product_4,7,31.900076191902464,Customer_87
2023-01-26,Product_4,3,18.806543434174465,Customer_46
2023-07-09,Product_4,2,25.78759862343332,Customer_17
2023-12-23,Product_4,7,14.472074035436561,Customer_13
2023-09-21,Product_5,2,59.524199425525076,Customer_49
2023-01-05,Product_8,9,45.666798762795096,Customer_55
2023-10-06,Product_4,5,24.456369805861844,Customer_13
2023-05-03,Product_4,1,42.3955096807507,Customer_100
2023-04-13,Product_4,2,29.88350663105342,Customer_13
2023-06-18,Product_1,2,63.3054058237243,Customer_22
2023-07-23,Product_3,3,60.578534155782165,Customer_24
2023-01-08,Product_2,7,67.17159562518749,Customer_55
2023-09-02,Product_9,6,43.66899270274004,Customer_86
2023-10-02,Product_2,4,10.66636716106382,Customer_20
2023-02-18,Product_7,3,48.16125947806185,Customer_10
2023-10-15,Product_2,6,87.06464844675205,Customer_88
2023-08-08,Product_7,5,65.98692632116402,Customer_99
2023-01-17,Product_10,6,37.06253936781944,Customer_77
2023-04-15,Product_9,7,65.98112325553369,Customer_86
2023-02-26,Product_6,10,96.87703899098904,Customer_64
2023-04-08,Product_4,2,96.12019748918802,Customer_93
2023-09-02,Product_10,8,80.51786914615566,Customer_85
2023-09-15,Product_7,4,32.38644497858498,Customer_50
2023-04-23,Product_4,6,84.10473124841616,Customer_2
2023-05-01,Product_2,9,80.07565720828781,Customer_64
2023-07-13,Product_4,1,30.857479991323494,Customer_56
2023-05-13,Product_1,10,33.662024461139474,Customer_97
2023-08-22,Product_6,3,29.210792053359608,Customer_1
2023-02-02,Product_7,5,87.48227708316696,Customer_98
2023-12-25,Product_3,9,93.8300584392439,Customer_93
2023-06-16,Product_4,10,78.65198436343498,Customer_83
2023-02-10,Product_10,2,10.93096966846478,Customer_87
2023-10-15,Product_6,9,95.75983891665594,Customer_50
2023-03-02,Product_8,4,95.00529748083635,Customer_56
2023-07-01,Product_6,3,92.94165798906003,Customer_3
2023-12-16,Product_6,4,48.03478144556985,Customer_58
2023-06-09,Product_8,1,45.05894104167577,Customer_88
2023-03-27,Product_9,2,18.594016496407818,Customer_46
2023-01-13,Product_4,2,95.07194665153088,Customer_34
2023-01-27,Product_4,9,64.4296912537302,Customer_73
2023-02-20,Product_3,5,68.34155994482259,Customer_68
2023-03-06,Product_4,1,56.82174123193106,Customer_55
2023-09-19,Product_3,8,76.29772788220703,Customer_81
2023-03-28,Product_5,10,95.14644573158392,Customer_21
2023-05-16,Product_4,1,56.99090942461032,Customer_69
2023-07-08,Product_5,10,52.44933334040033,Customer_82
2023-01-08,Product_7,6,49.220107505268075,Customer_57
2023-05-14,Product_2,3,40.84032355633986,Customer_87
2023-09-06,Product_10,4,51.809077488622144,Customer_49
2023-08-23,Product_10,6,12.88315030107093,Customer_63
2023-07-26,Product_1,1,45.968868561440125,Customer_44
2023-01-03,Product_9,1,32.81115879012372,Customer_99
2023-11-18,Product_10,1,82.13905524321208,Customer_96
2023-04-02,Product_6,9,88.77440057391951,Customer_49
2023-04-07,Product_8,2,36.30448219169014,Customer_49
2023-12-02,Product_2,7,17.419693717425357,Customer_43
2023-02-07,Product_1,9,31.692018680428585,Customer_39
2023-06-27,Product_8,10,23.098493875624353,Customer_98
2023-08-12,Product_5,8,87.48254083293021,Customer_51
2023-01-18,Product_9,2,75.16037907099269,Customer_23
2023-10-28,Product_4,3,43.5022322127406,Customer_40
2023-01-15,Product_4,2,91.12034457948194,Customer_94
2023-08-18,Product_6,2,84.64392520517266,Customer_49
2023-10-02,Product_6,10,30.709731225403274,Customer_29
2023-09-20,Product_5,10,24.987736180607886,Customer_67
2023-07-17,Product_2,2,44.00451051351563,Customer_11
2023-03-20,Product_10,7,83.32363563055233,Customer_30
2023-02-15,Product_3,2,37.45052599170893,Customer_87
2023-05-11,Product_4,1,46.649633521327104,Customer_24
2023-06-23,Product_6,5,98.68322005535259,Customer_91
2023-09-16,Product_4,2,58.77101832061527,Customer_95
2023-07-20,Product_2,10,27.762940167849088,Customer_48
2023-11-17,Product_5,2,90.94989859752627,Customer_51
2023-08-11,Product_10,3,71.79616326011399,Customer_7
2023-05-13,Product_8,5,14.707564756731532,Customer_21
2023-11-05,Product_5,9,20.739771371098833,Customer_83
2023-08-23,Product_7,1,48.58440411505812,Customer_47
2023-11-13,Product_10,4,47.59680985498812,Customer_30
2023-04-28,Product_1,6,13.271764054929431,Customer_98
2023-01-18,Product_6,3,47.76476399975908,Customer_24
2023-11-02,Product_7,1,18.022934649135614,Customer_29
2023-06-07,Product_5,7,42.094782096091954,Customer_97
2023-11-10,Product_6,8,48.5595808629059,Customer_59
2023-12-03,Product_10,1,64.36973716636581,Customer_23
2023-10-10,Product_2,8,93.36832299815319,Customer_45
2023-01-11,Product_6,6,14.409015540716961,Customer_83
2023-09-21,Product_2,7,75.53768435283546,Customer_67
2023-12-24,Product_8,3,61.38241068021103,Customer_22
2023-12-18,Product_10,6,28.41069872128994,Customer_49
2023-12-27,Product_3,3,84.74400306117855,Customer_23
2023-02-03,Product_6,2,45.3664786948068,Customer_16
2023-05-08,Product_10,2,34.30790142690553,Customer_77
2023-01-27,Product_5,7,66.36656362392743,Customer_56
2023-09-05,Product_10,9,42.679266568885545,Customer_17
2023-12-06,Product_7,9,34.57872619440424,Customer_82
2023-05-11,Product_4,8,28.2954018730624,Customer_53
2023-12-14,Product_8,3,30.37598724936433,Customer_38
2023-01-05,Product_10,2,54.73946113684304,Customer_87
2023-06-25,Product_2,3,35.22185402222615,Customer_69
2023-05-08,Product_10,9,48.91361792569812,Customer_75
2023-03-27,Product_4,4,65.58424138469539,Customer_83
2023-05-24,Product_3,3,91.14355093919845,Customer_97
2023-08-27,Product_6,3,47.177062319179036,Customer_57
2023-06-17,Product_3,7,61.58736255542759,Customer_56
2023-10-17,Product_5,7,99.86967237116127,Customer_86
2023-06-22,Product_6,8,25.703036654520787,Customer_53
2023-01-19,Product_6,9,84.9594084158012,Customer_63
2023-03-24,Product_4,4,80.50541694558588,Customer_96
2023-09-13,Product_9,3,82.08009458468626,Customer_71
2023-08-26,Product_9,5,17.94428697054655,Customer_28
2023-12-09,Product_1,6,43.879508208705076,Customer_32
2023-06-15,Product_6,4,99.22063356603955,Customer_58
2023-09-09,Product_8,10,43.13335300212343,Customer_2
2023-10-18,Product_9,9,69.33087951026863,Customer_59
2023-08-20,Product_6,5,36.35013569140435,Customer_61
2023-10-15,Product_10,9,35.72398018055745,Customer_1
2023-02-14,Product_7,2,47.36593925742834,Customer_63
2023-02-01,Product_3,10,32.39270003326272,Customer_73
2023-12-21,Product_4,8,12.62867706098248,Customer_70
2023-08-24,Product_10,4,80.61689740260144,Customer_68
2023-01-26,Product_6,2,63.713830711535195,Customer_43
2023-09-26,Product_7,10,21.957060708246097,Customer_90
2023-12-01,Product_5,7,53.821244113798876,Customer_52
2023-02-23,Product_10,2,54.98660255350437,Customer_95
2023-02-16,Product_9,10,87.19411861462933,Customer_47
2023-05-25,Product_10,10,83.40393466428343,Customer_31
2023-03-25,Product_4,5,92.66038855219892,Customer_22
2023-06-12,Product_4,8,79.08643023830516,Customer_89
2023-11-28,Product_8,5,82.78765760688326,Customer_88
2023-02-04,Product_8,6,51.385262550482985,Customer_33
2023-04-09,Product_10,5,79.57958752292427,Customer_14
2023-04-10,Product_4,10,49.63265229014624,Customer_32
2023-03-05,Product_6,1,52.024400786388654,Customer_96
2023-06-04,Product_4,1,75.32976436292289,Customer_55
2023-04-28,Product_9,3,18.60031996747712,Customer_18
2023-10-09,Product_3,9,37.81155631575897,Customer_90
2023-08-22,Product_2,2,45.66336909982525,Customer_93
2023-02-25,Product_7,9,68.04797329491998,Customer_50
2023-10-09,Product_4,7,87.47064180721652,Customer_48
2023-07-17,Product_4,5,96.15975215523616,Customer_60
2023-01-10,Product_1,1,25.492836074292043,Customer_83
2023-01-13,Product_2,10,40.27759227285368,Customer_92
2023-04-14,Product_3,2,40.64404493862892,Customer_39
2023-10-13,Product_1,6,46.75159429305962,Customer_59
2023-10-17,Product_1,6,50.64473908020592,Customer_63
2023-11-03,Product_5,8,12.963554915827245,Customer_17
2023-04-09,Product_6,7,68.97966260556822,Customer_45
2023-05-24,Product_4,2,47.97315642989818,Customer_12
2023-07-01,Product_2,1,23.105015895190895,Customer_82
2023-11-26,Product_4,10,86.99483019715453,Customer_53
2023-06-12,Product_10,6,82.56764146747452,Customer_55
2023-02-26,Product_4,6,35.7835073994147,Customer_75
2023-09-04,Product_1,8,10.581654447447594,Customer_93
2023-08-20,Product_5,5,12.410528255779681,Customer_44
2023-04-11,Product_2,6,46.12800338245562,Customer_35
2023-08-22,Product_1,8,97.29997522152426,Customer_14
2023-04-08,Product_8,3,41.24487348188008,Customer_56
2023-04-18,Product_5,9,87.34349584400259,Customer_37
2023-06-14,Product_7,1,21.69672634163925,Customer_56
2023-07-22,Product_8,9,29.402346268207904,Customer_49
2023-06-24,Product_9,4,76.14542556094511,Customer_61
2023-03-03,Product_6,2,99.38769160263405,Customer_35
2023-03-18,Product_4,5,40.18666433865542,Customer_39
2023-02-06,Product_4,7,10.477612877980354,Customer_93
2023-10-10,Product_5,5,60.83765141089412,Customer_87
2023-04-26,Product_9,4,65.34628085206162,Customer_48
2023-11-27,Product_3,10,11.805108763671534,Customer_77
2023-03-17,Product_9,6,45.35415328135471,Customer_90
2023-08-21,Product_6,9,23.044956369090134,Customer_34
2023-07-17,Product_1,7,81.60569024017792,Customer_46
2023-03-26,Product_4,5,60.3035508813675,Customer_63
2023-07-11,Product_7,2,49.428031087381754,Customer_80
2023-02-22,Product_8,4,38.475353455284775,Customer_40
2023-07-12,Product_7,5,19.768521486883706,Customer_10
2023-02-13,Product_10,7,31.93699986512304,Customer_80
2023-02-10,Product_1,3,58.429651526482225,Customer_69
2023-08-17,Product_9,9,71.32634966392538,Customer_11
2023-05-18,Product_6,1,26.997693817249203,Customer_26
2023-07-23,Product_9,9,62.27215855586645,Customer_68
2023-09-19,Product_1,5,57.180129468336375,Customer_1
2023-05-01,Product_10,10,93.63195457065707,Customer_7
2023-01-22,Product_3,4,17.213988232511763,Customer_24
2023-01-24,Product_3,1,89.26779074646016,Customer_70
2023-08-26,Product_9,4,60.425423645109355,Customer_60
2023-08-01,Product_1,5,85.01474648468779,Customer_72
2023-12-08,Product_3,5,13.479991398243289,Customer_48
2023-07-01,Product_3,4,70.38544652406753,Customer_17
2023-09-15,Product_6,10,34.85116153241598,Customer_34
2023-03-01,Product_4,4,54.00099599125542,Customer_26
2023-05-22,Product_9,8,90.81857863429839,Customer_27
2023-05-10,Product_4,4,42.67129981343935,Customer_60
2023-11-24,Product_7,8,56.330033984733,Customer_73
2023-03-23,Product_10,5,49.371163951025956,Customer_33
2023-05-06,Product_4,10,46.09739097451904,Customer_54
2023-10-10,Product_2,7,71.25236309414396,Customer_89
2023-01-17,Product_3,6,98.70783486174125,Customer_54
2023-12-28,Product_9,1,11.437960991754114,Customer_35
2023-04-08,Product_9,1,21.801939444415112,Customer_30
2023-09-11,Product_2,7,39.358892780736184,Customer_21
2023-04-09,Product_1,2,21.15282405959541,Customer_91
2023-08-14,Product_3,3,95.88002011282538,Customer_1
2023-04-21,Product_8,10,95.23948488859713,Customer_40
2023-08-25,Product_10,4,30.39200994282698,Customer_81
2023-12-05,Product_1,7,50.44798205469286,Customer_9
2023-05-08,Product_6,4,88.77060830252225,Customer_10
2023-04-02,Product_6,5,67.30214554715783,Customer_92
2023-08-24,Product_6,1,12.540988779051858,Customer_78
2023-12-03,Product_1,1,33.45685745108415,Customer_65
2023-12-05,Product_4,6,89.13984894971892,Customer_16
2023-05-21,Product_9,4,17.942803140573567,Customer_80
2023-03-24,Product_8,7,16.672059924094782,Customer_9
2023-01-26,Product_8,1,48.56262540220273,Customer_24
2023-07-26,Product_7,3,52.204599906189145,Customer_100
2023-08-15,Product_10,8,23.02470202744173,Customer_30
2023-04-22,Product_10,10,46.07264097526855,Customer_5
2023-06-18,Product_9,4,15.877096804017794,Customer_33
2023-08-15,Product_2,10,83.92385000743167,Customer_24
2023-01-23,Product_5,4,40.47397635836283,Customer_73
2023-06-02,Product_8,2,98.06561577531978,Customer_60
2023-06-01,Product_10,6,10.686211665524235,Customer_43
2023-09-12,Product_9,9,27.14730250637977,Customer_38
2023-01-28,Product_1,1,40.07639038326457,Customer_53
2023-09-11,Product_3,10,59.95405193308654,Customer_12
2023-05-02,Product_1,2,21.974955204961105,Customer_59
2023-01-19,Product_9,10,93.62022336850148,Customer_54
2023-03-17,Product_9,6,40.193478355031225,Customer_59
2023-02-17,Product_6,10,42.15139685209577,Customer_58
2023-10-10,Product_3,6,42.14050143496716,Customer_94
2023-11-20,Product_1,7,41.650652600259214,Customer_32
2023-08-17,Product_1,5,79.97949514249092,Customer_60
2023-10-24,Product_8,5,64.39828489843462,Customer_57
2023-08-01,Product_9,5,75.99182335952052,Customer_81
2023-03-24,Product_8,4,37.0699070946817,Customer_46
2023-06-04,Product_10,5,44.677466823388094,Customer_15
2023-09-22,Product_9,2,80.92533567111369,Customer_2
2023-09-07,Product_5,2,92.83482646845339,Customer_31
2023-03-03,Product_8,10,33.339813217170914,Customer_19
2023-09-28,Product_10,8,56.1556373967229,Customer_21
2023-02-08,Product_1,7,14.163812386954861,Customer_51
2023-07-03,Product_3,3,62.500155843667976,Customer_62
2023-02-03,Product_9,4,37.189962016602024,Customer_85
